102C8B	442060
102C8B	444030
102C8A	233920
102C8A	163970
102C8A	243850
102C8A	243050
102C8A	067730
102C8A	103850
102C8A	233760
102C8A	318000
102C8A	234280
102C8A	059240
102C89	215280
102C89	219260
102C89	219960
102C89	220200
102C89	218110
102C89	087530
102C89	011020
102C89	216350
102C89	121130
102C89	220120
102C88	118310
102C88	127880
102C88	120510
102C88	123400
102C88	119750
102C88	118400
102C88	123390
102C88	118500
102C88	478940
102C88	286180
102C87	271470
102C87	271620
102C87	270840
102C87	274140
102C87	268890
102C87	270610
102C87	271630
102C87	268810
102C87	273370
102C87	274190
102C86	440860
102C86	440990
102C86	440130
102C86	159470
102C86	443900
102C86	439470
102C86	442570
102C86	438760
102C86	441680
102C86	01090310
102C85	440860
102C85	241040
102C85	159470
102C85	441680
102C85	440130
102C85	441800
102C85	443300
102C85	442590
102C85	443830
102C85	441910
102C83	397550
102C83	397620
102C83	397350
102C83	397170
102C83	396780
102C83	395630
102C83	395790
102C83	396160
102C83	397040
102C83	519710
102C82	454140
102C82	454010
102C82	453810
102C82	545240
102C82	489980
102C82	412320
102C82	513030
102C82	483660
102C82	321630
102C82	407630
102C81	006080
102C81	117840
102C81	005900
102C81	007060
102C81	006700
102C81	006110
102C81	008850
102C81	010020
102C81	008190
102C81	01003380
102C80	170340
102C80	167760
102C80	136420
102C80	142110
102C80	276330
102C80	140340
102C80	007630
102C80	389960
102C80	100880
102C80	168890
102C7F	366370
102C7F	367740
102C7F	364500
102C7F	365880
102C7F	370720
102C7F	366120
102C7F	366490
102C7F	277920
102C7F	01081600
102C7F	477590
102C7E	175040
102C7E	168730
102C7E	177030
102C7E	102960
102C7E	172930
102C7E	178560
102C7E	166240
102C7E	176420
102C7E	175080
102C7E	177160
102C7D	280480
102C7D	388100
102C7D	163800
102C7D	165530
102C7D	280530
102C7D	112260
102C7D	224580
102C7D	323980
102C7D	280410
102C7D	543630
102C7C	508350
102C7C	277850
102C7C	524010
102C7C	534980
102C7C	452500
102C7C	246420
102C7C	244920
102C7C	509030
102C7C	510400
102C7C	357160
102C7B	364190
102C7B	362010
102C7B	348950
102C7B	130720
102C7B	358180
102C7B	014940
102C7B	348380
102C7B	359620
102C7B	518870
102C7B	232150
102C7A	061510
102C7A	359140
102C7A	360330
102C7A	359910
102C7A	358740
102C7A	357440
102C7A	367320
102C7A	369700
102C7A	357870
102C7A	062060
102C79	189330
102C79	413530
102C79	189270
102C79	203870
102C79	318840
102C79	189080
102C79	127950
102C79	419880
102C79	226270
102C79	188950
102C78	219100
102C78	219270
102C78	127600
102C78	216410
102C78	129480
102C78	214890
102C78	214260
102C78	215390
102C78	214460
102C78	125410
102C77	406520
102C77	408380
102C77	405320
102C77	406990
102C77	409600
102C77	405070
102C77	410350
102C77	409270
102C77	410650
102C77	410150
102C76	254320
102C76	254170
102C76	153370
102C76	158040
102C76	016050
102C76	284850
102C76	478840
102C76	109020
102C76	498340
102C76	090570
102C75	307110
102C75	307580
102C75	307710
102C75	307290
102C75	309560
102C75	309480
102C75	308890
102C75	309810
102C75	309210
102C75	307590
102C74	473130
102C74	270530
102C74	271740
102C74	236640
102C74	272850
102C74	271410
102C74	236030
102C74	498230
102C74	01057950
102C74	01007830
102C73	184710
102C73	130510
102C73	109330
102C73	109350
102C73	352790
102C73	069390
102C73	109320
102C73	498190
102C73	456090
102C73	006050
102C72	317340
102C72	316440
102C72	551890
102C72	545960
102C72	545920
102C72	545810
102C72	539910
102C72	086640
102C72	539840
102C72	497890
102C71	322430
102C71	288300
102C71	201750
102C71	395640
102C71	124390
102C71	513940
102C71	018410
102C71	122100
102C71	531050
102C71	396100
102C70	111000
102C70	301120
102C70	391550
102C70	134000
102C70	213350
102C70	168410
102C70	071660
102C70	441520
102C70	290050
102C70	291480
102C6F	181040
102C6F	394840
102C6F	274730
102C6F	274780
102C6F	477820
102C6F	325680
102C6F	334350
102C6F	107700
102C6F	480550
102C6F	083940
102C6E	482680
102C6E	508200
102C6E	050570
102C6E	434430
102C6E	513610
102C6E	339990
102C6E	01075970
102C6E	430840
102C6E	548680
102C6E	341250
102C6D	163400
102C6D	244270
102C6D	432300
102C6D	353140
102C6D	089140
102C6D	484260
102C6D	432280
102C6D	147820
102C6D	147640
102C6D	300560
102C6C	031310
102C6C	015450
102C6C	002100
102C6C	032240
102C6C	01011770
102C6C	108390
102C6C	212460
102C6C	020600
102C6C	029850
102C6C	01000480
102C6B	325540
102C6B	325510
102C6B	325250
102C6B	325330
102C6B	473710
102C6B	508410
102C6B	325830
102C6B	418570
102C6B	373430
102C6B	325190
102C6A	238540
102C6A	238850
102C6A	467600
102C6A	236510
102C6A	237840
102C6A	362680
102C6A	238460
102C6A	238880
102C6A	219240
102C6A	238070
102C69	475290
102C69	332760
102C69	474160
102C69	475430
102C69	512710
102C69	472820
102C69	475400
102C69	474850
102C69	473970
102C69	467480
102C68	507070
102C68	509080
102C68	506850
102C68	509300
102C68	508670
102C68	508990
102C68	506160
102C68	507790
102C68	507970
102C68	510590
102C67	518080
102C67	237200
102C67	518620
