1-16	000100
1-16	001230
1-16	342170
1-16	341960
1-16	030110
1-16	003130
1-16	527370
1-17	033510
1-17	001220
1-17	247060
1-17	437570
1-17	359340
1-17	01007220
1-17	004910
1-17	112000
1-17	067190
1-17	01013120
1-18	000070
1-18	437570
1-18	001220
1-18	033510
1-18	359340
1-18	247060
1-18	004910
1-18	003130
1-18	112000
1-18	067000
1-19	001060
1-19	032250
1-19	001310
1-19	152800
1-19	084160
1-19	151270
1-19	341960
1-19	080720
1-19	003090
1-19	527370
1-20	001060
1-20	065130
1-20	152800
1-20	001310
1-20	341960
1-20	000200
1-20	436790
1-20	317510
1-20	342170
1-20	527370
1-21	001060
1-21	001310
1-21	032250
1-21	000200
1-21	152800
1-21	341960
1-21	342600
1-21	080720
1-21	01001330
1-21	527370
1-22	001060
1-22	032250
1-22	001310
1-22	152800
1-22	000200
1-22	341960
1-22	342600
1-22	065130
1-22	079080
1-22	527370
1-23	032820
1-23	021770
1-23	032240
1-23	108400
1-23	085690
1-23	084160
1-23	108520
1-23	01011780
1-23	017030
1-23	01009010
1-24	006680
1-24	057740
1-24	338040
1-24	004750
1-24	004640
1-24	098840
1-24	003270
1-24	016640
1-24	373120
1-24	016620
1-25	065130
1-25	146620
1-25	111990
1-25	000090
1-25	069220
1-25	389040
1-25	242710
1-25	185710
1-25	289490
1-25	01001160
1-26	001340
1-26	019550
1-26	279370
1-26	033790
1-26	005360
1-26	019810
1-26	001120
1-26	465840
1-26	000040
1-26	01068820
1-27	188910
1-27	005160
1-27	268600
1-27	188700
1-27	188680
1-27	188770
1-27	388510
1-27	188570
1-27	01000450
1-27	527370
1-28	000010
1-28	001600
1-28	080230
1-28	436790
1-28	016920
1-28	000380
1-28	038040
1-28	117310
1-28	01013780
1-28	003130
1-29	000010
1-29	080230
1-29	001600
1-29	016920
1-29	000380
1-29	436790
1-29	01011870
1-29	117310
1-29	01013860
1-29	003130
1-30	000100
1-30	242710
1-30	001230
1-30	001600
1-30	341960
1-30	000200
1-30	016920
1-30	038630
1-30	527370
1-30	003130
1-31	001340
1-31	000240
1-31	103990
1-31	002690
1-31	000160
1-31	266590
1-31	266610
1-31	341960
1-31	030160
1-31	527370
1-32	001230
1-32	003140
1-32	001310
1-32	001400
1-32	066920
1-32	341960
1-32	088970
1-32	01001330
1-32	527370
1-32	003130
1-33	004490
1-33	000100
1-33	028970
1-33	035460
1-33	032250
1-33	152770
1-33	022420
1-33	064630
1-33	003130
1-33	527370
1-34	021770
1-34	032240
1-34	029830
1-34	000470
1-34	015450
1-34	489800
1-34	482780
1-34	029850
1-34	01000880
1-34	000200
1-35	152650
1-35	152640
1-35	002670
1-35	000070
1-35	031240
1-35	000080
1-35	032250
1-35	032290
1-35	031380
1-35	163180
1-36	004440
1-36	031600
1-36	000100
1-36	032320
1-36	266590
1-36	266610
1-36	000270
1-36	527370
1-36	01013780
1-36	003130
1-37	000090
1-37	003720
1-37	031550
1-37	242710
1-37	103760
1-37	01002400
1-37	031540
1-37	01001470
1-37	527370
1-37	003130
1-38	002690
1-38	341960
1-38	002710
1-38	152800
1-38	242710
1-38	342170
1-38	109690
1-38	317510
1-38	003130
1-38	527370
1-39	097980
1-39	001230
1-39	247060
1-39	341960
1-39	030110
1-39	103740
1-39	004810
1-39	004930
1-39	527370
1-39	003130
1-40	034440
1-40	184660
1-40	247060
1-40	000200
1-40	034430
1-40	040700
1-40	064570
1-40	112000
1-40	003130
1-40	527370
1-41	033510
1-41	222540
1-41	341960
1-41	247060
1-41	001230
1-41	342170
1-41	030110
1-41	437570
1-41	000090
1-41	527370
1-42	084160
1-42	242710
1-42	084170
1-42	151270
1-42	152770
1-42	000200
1-42	193850
1-42	103810
1-42	196860
1-42	01000880
1-43	001220
1-43	222540
1-43	341970
1-43	527370
1-43	349690
1-43	482820
1-43	351180
1-43	196930
1-43	345070
1-43	482780
1-44	002660
1-44	000070
1-44	000080
1-44	000100
1-44	341960
1-44	032250
1-44	032260
1-44	003030
1-44	002760
1-44	132650
1-45	152650
1-45	002670
1-45	152640
1-45	000070
1-45	000080
1-45	000150
1-45	01001070
1-45	002780
1-45	437710
1-45	527370
1-46	000020
1-46	000070
1-46	000140
1-46	000100
1-46	003030
1-46	032260
1-46	032250
1-46	064570
1-46	085110
1-46	055790
1-47	152640
1-47	000070
1-47	000140
1-47	064560
1-47	184520
1-47	055590
1-47	032290
1-47	233630
1-47	002780
1-47	001410
1-48	151260
1-48	084160
1-48	151270
1-48	032240
1-48	085690
1-48	084170
1-48	004320
1-48	116400
1-48	004380
1-48	019400
1-49	116230
1-49	222540
1-49	004270
1-49	032240
1-49	031270
1-49	326880
1-49	01000880
1-49	103730
1-49	108520
1-49	527370
1-50	342390
1-50	242710
1-50	341960
1-50	001230
1-50	151270
1-50	000200
1-50	085680
1-50	343580
1-50	342630
1-50	342320
1-51	342170
1-51	001400
1-51	152800
1-51	341960
1-51	004440
1-51	342630
1-51	342320
1-51	289500
1-51	341970
1-51	527370
1-52	242710
1-52	084160
1-52	151270
1-52	001620
1-52	000200
1-52	001230
1-52	109370
1-52	345130
1-52	017060
1-52	193920
1-53	01001070
1-53	222540
1-53	342170
1-53	001600
1-53	001230
1-53	341960
1-53	317860
1-53	108400
1-53	098700
1-53	527370
1-54	000070
1-54	000100
1-54	003030
1-54	032250
1-54	032260
1-54	031420
1-54	224280
1-54	085110
1-54	224640
1-54	001120
1-55	000140
1-55	000070
1-55	000080
1-55	031240
1-55	003070
1-55	078860
1-55	000150
1-55	001410
1-55	103670
1-55	317500
1-56	032290
1-56	000200
1-56	131960
1-56	001410
1-56	085680
1-56	152770
1-56	151850
1-56	440800
1-56	103810
1-56	01074100
1-57	000070
1-57	000100
1-57	341960
1-57	085720
1-57	055700
1-57	266590
1-57	184540
1-57	064570
1-57	224280
1-57	085750
1-58	152640
1-58	01000820
1-58	000020
1-58	000070
1-58	000200
1-58	000100
1-58	000140
1-58	032250
1-58	015480
1-58	279360
1-59	152650
1-59	002670
1-59	002660
1-59	152640
1-59	01001070
1-59	000070
1-59	000140
1-59	078860
1-59	002780
1-59	527370
1-60	000100
1-60	031240
1-60	031260
1-60	103670
1-60	055540
1-60	064560
1-60	032290
1-60	000140
1-60	233630
1-60	01012600
1-61	000010
1-61	080230
1-61	016920
1-61	000380
1-61	436790
1-61	242710
1-61	038040
1-61	117310
1-61	01013860
1-61	003130
1-62	055580
1-62	064560
1-62	055540
1-62	000100
1-62	001280
1-62	154120
1-62	000140
1-62	001410
1-62	099470
1-62	099620
1-63	162340
1-63	003140
1-63	455240
1-63	041440
1-63	341960
1-63	108400
1-63	162600
1-63	436790
1-63	070390
1-63	527370
1-64	000010
1-64	000100
1-64	004780
1-64	001600
1-64	032290
1-64	000510
1-64	436790
1-64	162810
1-64	01024430
1-64	003130
1-65	132650
1-65	342260
1-65	003130
1-65	103830
1-65	224280
1-65	000270
1-65	343150
1-65	064630
1-65	098700
1-65	056940
1-66	132650
1-66	342260
1-66	015850
1-66	103830
1-66	224280
1-66	000270
1-66	166880
1-66	163020
1-66	027010
1-66	064570
1-67	004290
1-67	004440
1-67	001230
1-67	300270
1-67	005590
1-67	170930
1-67	036240
1-67	168500
1-67	01070630
1-67	01044850
1-68	280050
1-68	279650
1-68	300920
1-68	357060
1-68	017110
1-68	363210
1-68	349290
1-68	276370
1-68	01002400
1-68	527370
1-69	373130
1-69	055280
1-69	038560
1-69	031420
1-69	217480
1-69	189630
1-69	239460
1-69	062880
1-69	01000190
1-69	01096830
1-70	403440
1-70	047390
1-70	030960
1-70	373550
1-70	103750
1-70	225650
1-70	289930
1-70	189630
1-70	062880
1-70	01000190
1-71	152800
1-71	035460
1-71	035660
1-71	004490
1-71	031620
1-71	213280
1-71	169180
1-71	01002490
1-71	01020320
1-71	01077930
1-72	004260
1-72	001080
1-72	000050
1-72	162310
1-72	000040
1-72	099470
1-72	032250
1-72	038140
1-72	038130
1-72	527370
1-73	001600
1-73	400180
1-73	315270
1-73	000100
1-73	002690
1-73	342060
1-73	195010
1-73	341960
1-73	000040
1-73	01024430
1-74	003750
1-74	003720
1-74	317520
1-74	031420
1-74	317560
1-74	344530
1-74	289210
1-74	031300
1-74	035460
1-74	098840
1-75	033510
1-75	001230
1-75	247060
1-75	222540
1-75	097980
1-75	341960
1-75	152800
1-75	030110
1-75	527370
1-75	003130
1-76	001230
1-76	097980
1-76	341960
1-76	103740
1-76	103750
1-76	01000100
1-76	004930
1-76	527370
1-76	004810
1-76	003130
1-77	222540
1-77	080300
1-77	001230
1-77	341960
1-77	342170
1-77	284660
1-77	289500
1-77	289210
1-77	285180
1-77	527370
1-78	084170
1-78	222540
1-78	000090
1-78	080430
1-78	018440
1-78	387870
1-78	437040
1-78	081750
1-78	416590
1-78	527370
1-79	132650
1-79	029820
1-79	031620
1-79	224280
1-79	343320
1-79	103830
1-79	478790
1-79	236990
1-79	221510
1-79	162610
1-80	002670
1-80	032250
1-80	152640
1-80	152650
1-80	221350
1-80	239600
1-80	032290
1-80	214030
1-80	001860
1-80	116960
1-81	242710
1-81	000100
1-81	032260
1-81	162310
1-81	212770
1-81	133930
1-81	222330
1-81	342170
1-81	527370
1-81	01036470
1-82	015570
1-82	108460
1-82	184510
1-82	000090
1-82	222540
1-82	001120
1-82	035900
1-82	304330
1-82	108520
1-82	527370
1-83	018650
1-83	085690
1-83	427450
1-83	416380
1-83	416630
1-83	000160
1-83	072890
1-83	417240
1-83	416750
1-83	01087800
1-84	084170
1-84	306890
1-84	002990
1-84	498130
1-84	003000
1-84	108560
1-84	084160
1-84	098700
1-84	035750
1-84	017030
1-85	036210
1-85	069300
1-85	098070
1-85	036130
1-85	247110
1-85	036250
1-85	279340
1-85	341990
1-85	001230
1-85	342100
1-86	032290
1-86	163120
1-86	162350
1-86	162340
1-86	300010
1-86	151270
1-86	002760
1-86	300020
1-86	098840
1-86	098700
1-87	069880
1-87	159410
1-87	294430
1-87	252390
1-87	548260
1-87	354130
1-87	248230
1-87	004160
1-87	395050
1-87	418900
1-88	000420
1-88	242690
1-88	084160
1-88	032240
1-88	161810
1-88	000160
1-88	084170
1-88	161680
1-88	342760
1-88	108520
1-89	038110
1-89	008920
1-89	035560
1-89	257280
1-89	055780
1-89	167520
1-89	146610
1-89	466650
1-89	008200
1-89	298320
1-90	227440
1-90	297560
1-90	418420
1-90	323860
1-90	530860
1-90	016890
1-90	483510
1-90	496230
1-90	302700
1-90	103000
1-91	084210
1-91	016960
1-91	005160
1-91	004810
1-91	035880
1-91	104550
1-91	035660
1-91	527370
1-91	01036700
1-91	01013780
1-92	053420
1-92	001960
1-92	01012370
1-92	524750
1-92	525370
1-92	524680
1-92	473620
1-92	01013710
1-92	032830
1-92	315200
1-93	118410
1-93	084210
1-93	411670
1-93	035660
1-93	455780
1-93	027410
1-93	071130
1-93	363770
1-93	527370
1-93	385270
1-94	016960
1-94	017150
1-94	035460
1-94	016930
1-94	016980
1-94	152800
1-94	212770
1-94	01007400
1-94	527370
1-94	003130
2-1	473620
2-1	524680
2-1	473160
2-1	474140
2-1	01100440
2-1	01013710
2-1	001960
2-1	01094940
2-1	01049920
2-1	383050
2-2	336710
2-2	154320
2-2	017760
2-2	037510
2-2	054060
2-2	021250
2-2	017770
2-2	053450
2-2	053470
2-2	017780
2-3	475300
2-3	030140
2-3	030110
2-3	099060
2-3	099050
2-3	003470
2-3	372550
2-3	535230
2-3	002080
2-3	017770
2-4	001980
2-4	001080
2-4	001950
2-4	035560
2-4	193220
2-4	035370
2-4	104440
2-4	162310
2-4	225650
2-4	01000190
2-5	016890
2-5	427790
2-5	528660
2-5	433260
2-5	115130
2-5	433580
2-5	385290
2-5	299880
2-5	021070
2-5	483400
2-6	342600
2-6	254530
2-6	103840
2-6	345420
2-6	080350
2-6	349010
2-6	436860
2-6	342100
2-6	289210
2-6	349440
2-7	479210
2-7	395340
2-7	395240
2-7	037290
2-7	244820
2-7	244810
2-7	287810
2-7	047930
2-7	218960
2-7	337960
2-8	085260
2-8	006930
2-8	163120
2-8	162640
2-8	162340
2-8	068160
2-8	287830
2-8	436790
2-8	193900
2-8	032290
2-9	003070
2-9	003020
2-9	342060
2-9	003030
2-9	289130
2-9	080230
2-9	002760
2-9	342170
2-9	343320
2-9	01076240
2-10	000010
2-10	112000
2-10	080230
2-10	016920
2-10	001600
2-10	436790
2-10	018050
2-10	035750
2-10	01011870
2-10	003130
2-11	000010
2-11	080230
2-11	016920
2-11	436790
2-11	004930
2-11	004540
2-11	007860
2-11	01011870
2-11	117310
2-11	003130
2-12	152650
2-12	152640
2-12	002660
2-12	000150
2-12	000070
2-12	000080
2-12	031240
2-12	032250
2-12	032290
2-12	163180
2-13	152650
2-13	002670
2-13	002660
2-13	152640
2-13	000070
2-13	031240
2-13	000080
2-13	032250
2-13	032290
2-13	031380
2-14	159810
2-14	246510
2-14	395290
2-14	516600
2-14	226830
2-14	350330
2-14	482390
2-14	084150
2-14	338010
2-14	528150
2-26	030040
2-26	242710
2-26	255510
2-26	059010
2-26	436790
2-26	240440
2-26	395270
2-26	528180
2-26	084840
2-26	003130
2-27	158080
2-27	030040
2-27	151270
2-27	323860
2-27	031400
2-27	242710
2-27	436790
2-27	255510
2-27	003130
2-27	527370
2-28	065180
2-28	224640
2-28	056940
2-28	192850
2-28	032160
2-28	345420
2-28	081100
2-28	374700
2-28	01000450
2-28	348740
2-29	065180
2-29	347530
2-29	192850
2-29	056940
2-29	081100
2-29	345420
2-29	032160
2-29	374700
2-29	01000450
2-29	348740
2-30	002980
2-30	029050
2-30	067420
2-30	004070
2-30	132430
2-30	092660
2-30	132070
2-30	386370
2-30	527370
2-30	057970
2-31	002980
2-31	067420
2-31	067500
2-31	079220
2-31	154490
2-31	317560
2-31	146750
2-31	386370
2-31	256860
2-31	527370
2-32	020590
2-32	037530
2-32	01002450
2-32	212480
2-32	133640
2-32	058030
2-32	031780
2-32	017790
2-32	056330
2-32	259600
2-33	037530
2-33	037540
2-33	253990
2-33	344630
2-33	154360
2-33	258660
2-33	018210
2-33	344680
2-33	343640
2-33	258570
2-42	016910
2-42	284430
2-42	193210
2-42	466650
2-42	162310
2-42	193270
2-42	098700
2-42	109370
2-42	000090
2-42	527370
2-43	084160
2-43	003720
2-43	341960
2-43	242710
2-43	103830
2-43	001230
2-43	003610
2-43	035740
2-43	065130
2-43	01036470
2-44	018640
2-44	000100
2-44	001280
2-44	031420
2-44	343020
2-44	099470
2-44	343000
2-44	037540
2-44	117860
2-44	01011970
2-45	035460
2-45	031620
2-45	103830
2-45	035610
2-45	224280
2-45	000270
2-45	343320
2-45	109710
2-45	376350
2-45	056940
2-46	035460
2-46	016960
2-46	031620
2-46	103830
2-46	343320
2-46	000270
2-46	224280
2-46	100290
2-46	376350
2-46	417180
2-47	080300
2-47	084170
2-47	084160
2-47	135830
2-47	092610
2-47	079070
2-47	035460
2-47	103830
2-47	275010
2-47	056940
2-48	154310
2-48	032860
2-48	111980
2-48	000130
2-48	031550
2-48	351150
2-48	348970
2-48	133070
2-48	242710
2-48	234050
2-60	002980
2-60	224640
2-60	029930
2-60	067120
2-60	013350
2-60	032020
2-60	029070
2-60	000200
2-60	257220
2-60	527370
2-61	002670
2-61	000070
2-61	098630
2-61	233620
2-61	002780
2-61	032290
2-61	001280
2-61	438000
2-61	003210
2-61	527370
2-62	002690
2-62	247060
2-62	341960
2-62	030110
2-62	342170
2-62	01000460
2-62	000040
2-62	112010
2-62	112000
2-62	527370
2-63	001300
2-63	342600
2-63	003720
2-63	356960
2-63	078910
2-63	342100
2-63	103850
2-63	058580
2-63	342930
2-63	234760
2-64	485800
2-64	038360
2-64	001600
2-64	079130
2-64	135830
2-64	245630
2-64	243880
2-64	038400
2-64	260350
2-64	300840
2-65	290900
2-65	031930
2-65	067330
2-65	041440
2-65	436790
2-65	116710
2-65	242710
2-65	031400
2-65	395270
2-65	003130
2-66	109680
2-66	017790
2-66	103830
2-66	343150
2-66	346730
2-66	224280
2-66	109710
2-66	343320
2-66	158010
2-66	056940
2-67	065130
2-67	032290
2-67	070370
2-67	162640
2-67	000200
2-67	152800
2-67	163120
2-67	322720
2-67	413010
2-67	527370
2-68	004490
2-68	032260
2-68	004910
2-68	004820
2-68	163120
2-68	001590
2-68	162640
2-68	150230
2-68	341960
2-68	527370
2-69	001220
2-69	222540
2-69	004260
2-69	194650
2-69	004290
2-69	001120
2-69	000040
2-69	438450
2-69	081140
2-69	527370
2-70	035660
2-70	152800
2-70	035460
2-70	004490
2-70	213280
2-70	169180
2-70	411880
2-70	01002490
2-70	527370
2-70	003130
2-71	152800
2-71	040620
2-71	035460
2-71	344110
2-71	032260
2-71	032250
2-71	346560
2-71	001120
2-71	01002490
2-71	527370
2-72	032260
2-72	032250
2-72	341960
2-72	001230
2-72	001600
2-72	243880
2-72	254530
2-72	01011970
2-72	01024430
2-72	527370
2-73	000070
2-73	002690
2-73	000100
2-73	032260
2-73	000200
2-73	032250
2-73	035460
2-73	085680
2-73	01034510
2-73	527370
2-74	000310
2-74	040700
2-74	109450
2-74	227700
2-74	227800
2-74	414160
2-74	231250
2-74	414380
2-74	000090
2-74	414320
2-82	004260
2-82	016560
2-82	193900
2-82	035370
2-82	066870
2-82	193920
2-82	038560
2-82	036140
2-82	098700
2-82	01000190
2-83	330070
2-83	426230
2-83	473350
2-83	472820
2-83	059080
2-83	001230
2-83	474670
2-83	138160
2-83	398570
2-83	01014950
2-84	031350
2-84	001150
2-84	039440
2-84	327450
2-84	003120
2-84	032820
2-84	032240
2-84	108970
2-84	084170
2-84	017030
2-85	032840
2-85	032820
2-85	471210
2-85	031270
2-85	032240
2-85	108520
2-85	064610
2-85	184510
2-85	323970
2-85	112260
2-86	001220
2-86	184610
2-86	002660
2-86	016600
2-86	000020
2-86	000100
2-86	032250
2-86	002050
2-86	003030
2-86	001590
2-87	274920
2-87	152640
2-87	000100
2-87	287830
2-87	031380
2-87	031320
2-87	031440
2-87	152740
2-87	031420
2-87	152760
2-88	002660
2-88	002670
2-88	152640
2-88	152650
2-88	000070
2-88	000100
2-88	004300
2-88	085190
2-88	322720
2-88	317540
2-89	084170
2-89	032240
2-89	341960
2-89	002290
2-89	151260
2-89	319630
2-89	002300
2-89	451420
2-89	451570
2-89	353460
2-94	003470
2-94	030110
2-94	030140
2-94	247060
2-94	028970
2-94	021250
2-94	112010
2-94	002710
2-94	001230
2-94	527370
3-16	017150
3-16	016960
3-16	006260
3-16	154360
3-16	038110
3-16	344680
3-16	084580
3-16	155520
3-16	348050
3-16	185720
3-17	152640
3-17	000070
3-17	152650
3-17	002660
3-17	002670
3-17	000140
3-17	031240
3-17	004300
3-17	000080
3-17	032290
3-18	002130
3-18	117520
3-18	193770
3-18	001470
3-18	001310
3-18	017120
3-18	212770
3-18	035590
3-18	001390
3-18	527370
3-19	000030
3-19	035590
3-19	000300
3-19	017150
3-19	038630
3-19	016960
3-19	155150
3-19	289500
3-19	038140
3-19	527370
3-20	151270
3-20	151260
3-20	084160
3-20	274940
3-20	019400
3-20	084170
3-20	342790
3-20	032240
3-20	134420
3-20	01003090
3-21	037540
3-21	234120
3-21	239600
3-21	079000
3-21	163050
3-21	389670
3-21	116940
3-21	006520
3-21	003080
3-21	01000090
3-22	356960
3-22	038110
3-22	099880
3-22	01013700
3-22	039540
3-22	154400
3-22	344680
3-22	004200
3-22	217480
3-22	01014030
3-23	002690
3-23	038360
3-23	038010
3-23	341960
3-23	079000
3-23	289210
3-23	258640
3-23	039240
3-23	423380
3-23	243880
3-24	017150
3-24	156010
3-24	155150
3-24	004200
3-24	348050
3-24	156390
3-24	031550
3-24	344680
3-24	01002370
3-24	527370
3-25	351770
3-25	065530
3-25	070530
3-25	016960
3-25	335950
3-25	388420
3-25	346900
3-25	409590
3-25	01061380
3-25	066020
3-33	016910
3-33	001980
3-33	020610
3-33	193220
3-33	001120
3-33	456090
3-33	217480
3-33	000090
3-33	109370
3-33	108460
3-34	080460
3-34	154330
3-34	002000
3-34	032830
3-34	029790
3-34	103770
3-34	031550
3-34	103760
3-34	293810
3-34	233620
3-35	247060
3-35	007860
3-35	01002450
3-35	004070
3-35	268700
3-35	268720
3-35	279670
3-35	097980
3-35	065580
3-35	527370
3-36	290890
3-36	147540
3-36	188470
3-36	395830
3-36	103770
3-36	103760
3-36	031550
3-36	243030
3-36	147110
3-36	233620
3-37	080460
3-37	446190
3-37	029790
3-37	446180
3-37	032830
3-37	000310
3-37	279100
3-37	395830
3-37	466650
3-37	233620
3-38	032820
3-38	003150
3-38	032240
3-38	031270
3-38	109890
3-38	108520
3-38	085690
3-38	323970
3-38	108400
3-38	017030
3-39	109620
3-39	017150
3-39	006520
3-39	004070
3-39	279480
3-39	017790
3-39	268700
3-39	261600
3-39	247980
3-39	249250
3-40	037540
3-40	133660
3-40	133210
3-40	086710
3-40	017880
3-40	259090
3-40	103720
3-40	001130
3-40	000400
3-40	259600
3-41	002670
3-41	152650
3-41	152640
3-41	002660
3-41	000070
3-41	000080
3-41	003030
3-41	001280
3-41	002780
3-41	032290
3-42	437910
3-42	002070
3-42	113590
3-42	084160
3-42	004320
3-42	032240
3-42	004380
3-42	116490
3-42	084170
3-42	116410
3-43	080460
3-43	020600
3-43	466680
3-43	001110
3-43	395830
3-43	466650
3-43	243030
3-43	01094830
3-43	446180
3-43	233620
3-44	116230
3-44	109240
3-44	029800
3-44	098640
3-44	032240
3-44	037730
3-44	259440
3-44	01000880
3-44	108520
3-44	527370
3-45	021060
3-45	326500
3-45	500600
3-45	268540
3-45	268950
3-45	116470
3-45	006120
3-45	242700
3-45	269930
3-45	032030
3-46	037530
3-46	133660
3-46	133640
3-46	017790
3-46	162860
3-46	004370
3-46	103720
3-46	373380
3-46	056330
3-46	344680
3-47	017150
3-47	004070
3-47	214880
3-47	268720
3-47	004160
3-47	212790
3-47	006520
3-47	065580
3-47	389940
3-47	527370
3-48	032820
3-48	031270
3-48	032240
3-48	222540
3-48	108520
3-48	224150
3-48	108400
3-48	016920
3-48	155080
3-48	527370
3-49	017150
3-49	017120
3-49	214880
3-49	007860
3-49	006520
3-49	004160
3-49	234830
3-49	213870
3-49	065580
3-49	389940
3-50	154330
3-50	080460
3-50	000300
3-50	002000
3-50	293810
3-50	103770
3-50	103760
3-50	031550
3-50	242710
3-50	233620
3-51	005420
3-51	007860
3-51	155150
3-51	261600
3-51	103720
3-51	527370
3-51	418660
3-51	260490
3-51	344680
3-51	01002370
3-52	000080
3-52	002670
3-52	000150
3-52	003030
3-52	000020
3-52	152640
3-52	003070
3-52	003020
3-52	065150
3-52	437710
3-53	004730
3-53	233710
3-53	086710
3-53	154360
3-53	01002450
3-53	055600
3-53	103720
3-53	017790
3-53	01062390
3-53	056330
3-54	222140
3-54	341960
3-54	135830
3-54	317510
3-54	000160
3-54	260350
3-54	484900
3-54	039250
3-54	01000400
3-54	543970
3-55	243920
3-55	089930
3-55	108590
3-55	274030
3-55	094160
3-55	01012330
3-55	093600
3-55	108810
3-55	244180
3-55	108740
3-56	003140
3-56	004290
3-56	017060
3-56	039250
3-56	001460
3-56	000160
3-56	133940
3-56	466650
3-56	186000
3-56	000200
3-57	002690
3-57	341960
3-57	003070
3-57	342170
3-57	343320
3-57	152800
3-57	317510
3-57	346350
3-57	039250
3-57	527370
3-58	037830
3-58	036220
3-58	193230
3-58	003140
3-58	004290
3-58	003080
3-58	002830
3-58	289110
3-58	245630
3-58	527370
3-65	001230
3-65	036140
3-65	084160
3-65	020620
3-65	069580
3-65	032240
3-65	003090
3-65	098700
3-65	01029210
3-65	01001740
3-66	031270
3-66	032240
3-66	108520
3-66	347240
3-66	326870
3-66	184510
3-66	345950
3-66	151310
3-66	328490
3-66	01000880
3-67	000710
3-67	000100
3-67	213770
3-67	242710
3-67	069300
3-67	003090
3-67	108400
3-67	000160
3-67	466650
3-67	527370
3-68	113590
3-68	084170
3-68	437660
3-68	004320
3-68	084160
3-68	032240
3-68	056410
3-68	437910
3-68	004380
3-68	079000
3-69	410740
3-69	031540
3-69	162310
3-69	038970
3-69	003090
3-69	324090
3-69	164920
3-69	289490
3-69	098700
3-69	527370
3-70	000100
3-70	001280
3-70	003030
3-70	002760
3-70	002670
3-70	000150
3-70	003070
3-70	001410
3-70	000070
3-70	001600
3-71	323860
3-71	069220
3-71	035860
3-71	000710
3-71	003090
3-71	233660
3-71	479260
3-71	290750
3-71	080690
3-71	01001180
3-72	032240
3-72	098640
3-72	031330
3-72	031270
3-72	032440
3-72	108400
3-72	103730
3-72	323830
3-72	108520
3-72	289350
3-73	002660
3-73	000100
3-73	000070
3-73	032260
3-73	032250
3-73	000080
3-73	003030
3-73	342060
3-73	031420
3-73	002760
3-74	000070
3-74	002690
3-74	055550
3-74	132630
3-74	000200
3-74	152770
3-74	015580
3-74	103810
3-74	006410
3-74	019580
3-75	002000
3-75	466650
3-75	002060
3-75	233620
3-75	029790
3-75	243030
3-75	064600
3-75	108480
3-75	242720
3-75	001230
3-76	002660
3-76	152640
3-76	002670
3-76	152650
3-76	000070
3-76	002780
3-76	000080
3-76	031240
3-76	032290
3-76	001280
3-77	021390
3-77	344570
3-77	099440
3-77	184600
3-77	099470
3-77	098090
3-77	037540
3-77	000530
3-77	099990
3-77	289930
3-78	194710
3-78	108400
3-78	031330
3-78	098640
3-78	108460
3-78	031270
3-78	150870
3-78	103730
3-78	098760
3-78	289350
3-79	000710
3-79	410740
3-79	242710
3-79	162310
3-79	108400
3-79	133930
3-79	000160
3-79	003090
3-79	031550
3-79	527370
3-80	151310
3-80	000710
3-80	032240
3-80	003090
3-80	000370
3-80	227700
3-80	024300
3-80	036270
3-80	437360
3-80	003130
3-81	079000
3-81	084160
3-81	437660
3-81	004320
3-81	084170
3-81	437910
3-81	247100
